id,idade,renda,nota,cidade_Belo Horizonte,cidade_Desconhecido,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,categoria_A,categoria_B,feedback_Bom,feedback_Desconhecido,feedback_Regular,feedback_Ruim
1120,49.0,5331.69,3.9,False,False,True,False,False,True,False,True,False,False,False
1121,43.0,11741.4,6.9,False,False,False,False,True,False,True,False,False,False,True
1122,16.0,2121.0,7.5,False,False,False,False,True,False,True,False,False,False,True
1123,49.0,11351.55,5.0,False,False,True,False,False,False,True,True,False,False,False
1124,40.0,10261.51,9.1,False,False,True,False,False,False,True,True,False,False,False
1125,68.0,8585.64,3.9,False,False,False,True,False,True,False,True,False,False,False
1126,46.0,5680.2,6.7,False,False,True,False,False,False,True,False,False,True,False
1127,60.0,2532.63,8.3,True,False,False,False,False,False,True,True,False,False,False
1128,32.0,12648.08,5.7,False,False,False,False,True,True,False,False,False,True,False
1129,31.0,4676.33,5.8,False,False,False,False,True,True,False,True,False,False,False
1130,52.0,8955.42,7.5,False,False,True,False,False,False,False,False,False,True,False
1131,66.0,10285.39,7.5,True,False,False,False,False,True,False,False,False,True,False
1132,58.0,5328.81,8.0,True,False,False,False,False,False,True,True,False,False,False
1133,60.0,9932.81,9.8,False,False,False,True,False,False,True,True,False,False,False
1134,67.0,9799.68,3.4,True,False,False,False,False,False,True,False,False,True,False
1135,13.0,14267.61,15.0,False,False,True,False,False,False,True,False,False,False,True
1136,51.0,11656.12,5.7,True,False,False,False,False,True,False,True,False,False,False
1137,52.0,2920.35,8.6,True,False,False,False,False,True,False,False,False,True,False
1138,51.0,10096.86,7.2,False,False,False,True,False,False,True,False,False,True,False
1139,40.0,4619.55,7.4,False,False,True,False,False,False,True,False,False,False,True
1140,17.0,12315.99,5.5,False,False,True,False,False,True,False,False,False,True,False
1141,59.0,10548.37,3.5,False,False,True,False,False,False,True,False,False,True,False
1142,54.0,12113.82,3.3,False,False,False,False,True,True,False,False,False,True,False
1143,39.0,4484.01,9.6,False,False,False,True,False,False,True,True,False,False,False
1144,22.0,7370.83,7.7,True,False,False,False,False,True,False,True,False,False,False
1145,36.0,6398.94,3.2,False,True,False,False,False,False,True,True,False,False,False
1146,32.0,7653.4,5.5,False,False,False,False,True,False,True,False,False,True,False
1147,60.0,4848.65,9.1,False,False,True,False,False,False,True,False,False,True,False
1148,47.0,2846.09,7.8,False,False,False,False,True,False,True,False,False,True,False
1149,22.0,2470.65,9.2,False,False,True,False,False,True,False,False,False,False,True
1150,22.0,11879.87,6.9,False,False,True,False,False,False,True,False,False,False,True
1151,69.0,7200.74,4.4,False,True,False,False,False,False,True,False,False,False,True
1152,29.0,6053.01,2.3,False,False,False,False,True,True,False,False,False,False,True
1153,70.0,11201.91,2.9,False,False,False,True,False,True,False,True,False,False,False
1154,57.0,10874.69,6.5,True,False,False,False,False,True,False,False,False,True,False
1155,55.0,11613.87,2.4,False,False,False,True,False,False,True,False,False,False,True
1156,93.0,997.95,14.2,True,False,False,False,False,False,True,True,False,False,False
1157,39.0,10981.55,1.6,False,False,False,True,False,True,False,False,False,True,False
1158,32.0,7986.49,9.2,False,False,False,True,False,True,False,False,False,True,False
1159,47.0,8269.6,7.5,False,False,False,True,False,True,False,True,False,False,False
1160,38.0,12728.74,0.6,False,False,False,True,False,True,False,False,False,False,True
1161,33.0,8879.19,3.3,False,False,False,False,True,True,False,False,False,False,True
1162,42.0,7755.41,9.4,False,False,False,False,True,False,True,True,False,False,False
1163,48.0,11942.12,1.3,False,False,False,True,False,True,False,False,False,True,False
1164,52.0,3328.32,3.5,False,False,True,False,False,False,True,False,False,False,True
1165,50.0,8393.77,2.9,False,False,False,False,True,False,True,False,False,True,False
1166,17.0,6622.19,1.2,False,False,False,True,False,False,True,True,False,False,False
1167,17.0,2174.4,3.7,False,False,True,False,False,False,True,False,False,False,True
1168,53.0,5949.3,1.3,True,False,False,False,False,False,True,False,False,False,True
1169,21.0,4219.28,3.0,True,False,False,False,False,False,True,False,False,True,False
1170,27.0,6985.64,7.4,False,False,True,False,False,True,False,False,False,False,True
1171,30.0,2294.46,5.7,False,False,False,False,True,True,False,False,False,True,False
1172,60.0,4436.74,6.9,False,False,False,False,True,True,False,False,False,True,False
1173,57.0,7200.74,7.5,False,False,True,False,False,False,True,False,False,True,False
1174,54.0,12545.36,5.2,False,False,True,False,False,True,False,True,False,False,False
1175,51.0,9548.64,9.1,True,False,False,False,False,True,False,False,False,True,False
1176,68.0,5417.45,0.7,False,False,False,True,False,False,True,False,True,False,False
1177,36.0,4727.69,7.0,False,False,False,True,False,False,True,True,False,False,False
1178,21.0,4006.64,9.6,False,False,False,True,False,False,False,True,False,False,False
1179,37.0,10352.63,0.3,False,False,True,False,False,True,False,True,False,False,False
1180,21.0,12106.99,4.4,False,False,True,False,False,True,False,True,False,False,False
1181,67.0,11942.59,6.2,False,False,False,True,False,True,False,False,False,False,True
1182,63.0,7200.74,8.5,True,False,False,False,False,True,False,False,False,True,False
1183,30.0,7528.64,2.0,False,False,False,False,True,False,True,False,False,True,False
1184,59.0,6025.98,6.7,False,False,True,False,False,True,False,False,True,False,False
1185,43.0,7946.03,7.0,False,False,True,False,False,True,False,False,False,False,True
1186,66.0,7214.3,9.8,False,False,False,True,False,False,True,False,False,True,False
1187,20.0,9138.22,0.9,False,False,True,False,False,True,False,False,False,True,False
1188,50.0,12128.46,0.3,True,False,False,False,False,True,False,True,False,False,False
1189,52.0,8330.47,9.9,True,False,False,False,False,True,False,True,False,False,False
1190,21.0,7278.39,3.2,False,False,False,False,True,True,False,True,False,False,False
1191,20.0,12381.53,8.2,False,False,True,False,False,False,True,True,False,False,False
1192,51.0,10246.68,6.7,False,False,False,False,True,False,True,False,False,True,False
1193,62.0,8606.6,7.2,False,False,True,False,False,False,True,False,False,False,True
1194,57.0,9261.35,9.7,False,False,False,True,False,False,True,True,False,False,False
1195,46.0,5721.8,8.3,True,False,False,False,False,True,False,True,False,False,False
1196,18.0,4162.72,5.9,True,False,False,False,False,True,False,True,False,False,False
1197,27.0,10907.58,1.4,False,False,False,True,False,False,True,False,False,False,True
1198,19.0,4705.05,9.1,False,False,True,False,False,True,False,False,False,True,False
1199,59.0,3803.99,9.2,False,False,False,False,True,True,False,True,False,False,False
1200,36.0,11669.55,7.1,True,False,False,False,False,False,True,True,False,False,False
1201,37.0,9445.6,9.0,False,False,True,False,False,False,True,False,False,True,False
1202,17.0,6330.73,3.7,False,False,True,False,False,True,False,True,False,False,False
1203,24.0,7122.17,6.4,False,False,True,False,False,False,True,False,False,True,False
1204,41.0,2760.37,4.3,False,False,False,False,True,False,True,False,False,False,True
1205,39.0,10657.69,8.5,False,False,False,False,True,True,False,True,False,False,False
1206,20.0,8534.88,3.0,True,False,False,False,False,False,True,False,False,False,True
1207,18.0,5737.65,2.7,True,False,False,False,False,False,True,False,False,True,False
1208,40.0,11998.82,0.8,False,False,True,False,False,True,False,True,False,False,False
1209,59.0,10676.12,1.8,False,False,False,False,True,True,False,False,False,True,False
1210,54.0,9832.69,8.1,False,False,True,False,False,False,True,False,False,False,True
1211,31.0,4672.45,4.1,False,False,False,True,False,False,True,False,False,False,True
1212,18.0,7317.08,3.0,False,False,True,False,False,True,False,True,False,False,False
1213,39.0,9113.19,3.1,False,False,False,False,True,False,True,False,False,False,True
1214,24.0,9233.47,3.0,False,False,False,False,True,False,True,False,False,True,False
1215,42.0,3058.92,6.6,False,False,True,False,False,True,False,False,False,False,True
1216,30.0,5748.89,9.1,False,False,True,False,False,True,False,False,False,True,False
1217,53.0,12900.5,0.7,True,False,False,False,False,True,False,True,False,False,False
1218,17.0,7514.31,2.1,False,False,False,False,True,False,True,True,False,False,False
1219,59.0,9615.68,3.8,True,False,False,False,False,True,False,False,False,True,False
1220,65.0,6714.04,0.9,False,False,True,False,False,True,False,True,False,False,False
1221,43.0,3825.52,2.6,False,False,True,False,False,False,True,True,False,False,False
1222,64.0,11699.68,3.0,False,False,True,False,False,False,True,False,False,False,True
1223,22.0,9429.93,3.9,False,False,False,True,False,False,True,False,False,False,True
1224,48.0,9456.6,5.2,False,False,False,True,False,False,True,False,False,True,False
1225,17.0,6561.16,1.2,True,False,False,False,False,False,True,False,False,False,True
1226,59.0,3593.48,9.6,False,False,False,True,False,True,False,False,False,True,False
1227,36.0,5315.15,2.0,False,False,True,False,False,True,False,True,False,False,False
1228,38.0,3909.44,9.4,False,False,True,False,False,True,False,False,False,False,True
1229,28.0,9428.99,3.4,False,False,False,True,False,True,False,False,False,False,True
1230,62.0,11128.97,2.7,False,False,False,False,True,False,True,False,False,False,True
1231,56.0,5335.16,3.3,True,False,False,False,False,True,False,True,False,False,False
1232,63.0,9539.22,4.8,False,False,True,False,False,True,False,True,False,False,False
1233,36.0,12347.92,7.6,True,False,False,False,False,False,True,False,False,False,True
1234,17.0,3205.53,6.8,False,False,False,False,True,True,False,True,False,False,False
1235,61.0,8859.28,6.3,False,False,True,False,False,True,False,True,False,False,False
1236,41.0,1358.52,2.7,True,False,False,False,False,False,True,False,False,False,True
1237,68.0,10982.04,8.6,False,False,True,False,False,True,False,False,False,True,False
1238,24.0,11916.69,2.0,False,False,False,False,True,False,True,False,False,True,False
1239,28.0,4258.2,9.3,False,False,False,False,True,False,True,False,False,True,False
1240,39.0,11699.94,4.5,False,False,True,False,False,False,True,False,False,True,False
1241,48.0,8063.58,7.1,False,False,False,True,False,False,True,False,False,True,False
1242,63.0,8752.43,4.5,False,False,False,False,True,True,False,False,False,True,False
1243,23.0,7544.14,1.8,False,False,False,False,True,False,True,False,False,True,False
1244,71.0,643.74,-0.1,False,False,False,True,False,True,False,False,False,True,False
1245,59.0,4199.35,1.6,False,False,False,False,True,False,True,True,False,False,False
1246,65.0,9575.86,4.8,False,False,True,False,False,False,True,True,False,False,False
1247,19.0,5504.29,7.8,False,False,False,True,False,False,True,False,False,True,False
1248,20.0,6689.11,7.0,False,False,True,False,False,True,False,False,False,True,False
1249,38.0,7051.3,5.3,True,False,False,False,False,False,True,False,False,False,True
1250,51.0,5573.88,4.3,False,False,False,True,False,False,True,True,False,False,False
1251,63.0,5357.33,4.5,True,False,False,False,False,False,True,True,False,False,False
1252,54.0,5491.21,6.2,False,False,False,False,True,True,False,False,False,True,False
1253,24.0,12531.19,1.3,False,False,True,False,False,True,False,True,False,False,False
1254,66.0,10958.03,4.3,False,False,False,True,False,True,False,False,False,True,False
1255,26.0,2558.2,7.8,True,False,False,False,False,False,True,False,False,True,False
1256,45.0,6133.84,1.0,False,False,False,False,True,False,True,False,False,False,True
1257,16.0,6553.97,0.1,False,False,False,True,False,True,False,False,False,True,False
1258,64.0,11727.05,7.3,False,False,True,False,False,False,True,False,False,True,False
1259,69.0,7200.74,2.5,False,False,False,True,False,True,False,False,False,True,False
1260,70.0,6763.13,8.9,True,False,False,False,False,True,False,False,False,False,True
1261,43.0,5138.07,2.6,False,False,True,False,False,False,True,False,False,True,False
1262,29.0,12688.38,2.7,False,False,False,False,True,False,True,True,False,False,False
1263,49.0,12187.58,5.6,True,False,False,False,False,True,False,False,False,False,True
1264,53.0,11222.71,6.0,False,False,True,False,False,False,True,False,False,False,True
1265,52.0,6349.66,0.8,False,False,False,False,True,True,False,False,False,True,False
1266,38.0,5547.84,7.1,False,False,False,True,False,True,False,False,False,False,True
1267,58.0,11831.14,3.8,False,False,False,True,False,True,False,False,False,True,False
1268,58.0,12741.37,4.5,False,False,False,True,False,True,False,False,False,True,False
1269,67.0,5787.32,6.3,False,False,True,False,False,False,True,True,False,False,False
1270,48.0,5610.31,1.4,False,False,False,True,False,True,False,True,False,False,False
1271,53.0,12678.01,3.9,False,False,True,False,False,True,False,False,False,False,True
1272,39.0,4344.51,7.2,False,False,False,True,False,True,False,True,False,False,False
1273,14.0,33283.21,11.8,False,False,False,True,False,False,True,True,False,False,False
1274,31.0,3371.15,8.0,False,False,False,False,True,False,True,False,False,True,False
1275,47.0,7200.74,8.7,True,False,False,False,False,False,True,False,False,True,False
1276,57.0,2792.02,4.8,False,False,False,False,True,False,True,False,False,True,False
1277,66.0,8671.98,2.8,False,False,True,False,False,False,True,False,False,False,True
1278,68.0,10481.01,9.5,False,False,True,False,False,False,True,False,False,True,False
1279,65.0,4109.13,2.2,False,False,True,False,False,False,True,False,False,False,True
1280,64.0,2520.43,9.7,True,False,False,False,False,True,False,False,False,True,False
1281,18.0,2478.27,6.1,False,False,True,False,False,True,False,False,False,False,True
1282,48.0,3909.54,8.0,False,False,True,False,False,True,False,False,False,False,True
1283,58.0,11965.43,3.0,True,False,False,False,False,True,False,True,False,False,False
1284,66.0,8010.38,2.5,True,False,False,False,False,True,False,False,False,True,False
1285,65.0,9440.01,0.6,True,False,False,False,False,False,True,False,False,False,True
1286,62.0,10373.09,4.2,True,False,False,False,False,True,False,True,False,False,False
1287,69.0,12344.87,0.1,False,False,True,False,False,False,True,False,False,False,True
1288,22.0,4410.46,0.8,True,False,False,False,False,True,False,False,False,True,False
1289,58.0,11878.88,2.7,False,False,False,True,False,True,False,True,False,False,False
1290,57.0,6781.84,8.1,False,False,False,False,True,False,True,False,False,True,False
1291,48.0,8979.89,3.6,False,False,False,True,False,False,True,False,False,True,False
1292,68.0,4086.1,1.5,False,False,True,False,False,True,False,False,False,True,False
1293,65.0,6376.65,6.1,False,False,False,True,False,False,True,False,False,True,False
1294,61.0,4245.77,1.3,False,False,False,True,False,False,True,True,False,False,False
1295,63.0,10467.27,2.3,False,False,False,True,False,True,False,False,False,False,True
1296,24.0,5342.87,2.3,False,False,False,True,False,True,False,True,False,False,False
1297,24.0,8130.78,7.3,True,False,False,False,False,False,True,True,False,False,False
1298,46.0,2197.78,0.5,False,False,False,True,False,False,True,False,False,True,False
1299,50.0,6184.72,0.8,False,False,False,True,False,False,True,False,False,True,False
1300,22.0,5780.57,1.7,False,False,False,True,False,True,False,False,False,False,True
1301,48.0,10587.54,2.7,False,False,True,False,False,True,False,False,False,True,False
1302,20.0,7629.79,7.3,False,False,False,False,True,True,False,False,False,True,False
1303,24.0,6479.26,5.6,True,False,False,False,False,True,False,False,False,False,True
1304,45.0,11074.6,7.5,True,False,False,False,False,False,True,False,False,True,False
1305,57.0,10355.25,0.3,False,False,True,False,False,True,False,False,False,True,False
1306,61.0,10143.76,7.9,False,False,False,False,True,False,True,False,False,False,True
1307,66.0,11105.72,3.2,False,False,False,True,False,False,True,False,False,True,False
1308,35.0,2011.94,5.2,True,False,False,False,False,False,True,True,False,False,False
1309,44.0,3498.29,6.8,False,False,False,True,False,False,True,True,False,False,False
1310,34.0,6290.43,1.9,False,False,True,False,False,False,True,True,False,False,False
1311,22.0,5526.9,8.5,False,False,False,False,True,True,False,True,False,False,False
1312,45.0,7891.78,1.0,False,False,True,False,False,False,True,True,False,False,False
1313,64.0,4594.02,9.3,False,False,False,False,True,True,False,True,False,False,False
1314,33.0,4794.05,4.0,False,False,False,True,False,False,True,False,False,True,False
1315,57.0,8051.25,3.0,False,False,False,False,True,False,True,False,False,True,False
1316,62.0,5690.36,3.4,False,False,True,False,False,False,True,True,False,False,False
1317,26.0,1704.73,1.7,False,False,True,False,False,False,True,False,False,True,False
1318,54.0,12386.84,8.3,False,False,True,False,False,True,False,False,False,False,True
1319,24.0,2077.35,7.7,False,False,False,True,False,True,False,True,False,False,False
1320,31.0,9520.94,4.8,False,False,False,False,True,False,True,False,False,False,True
1321,54.0,4788.24,1.4,True,False,False,False,False,False,True,True,False,False,False
1322,23.0,10275.03,9.8,False,False,True,False,False,False,True,False,False,True,False
1323,23.0,5099.4,1.3,False,False,False,False,True,True,False,True,False,False,False
1324,22.0,1362.93,9.6,False,False,True,False,False,False,True,False,False,False,True
1325,45.0,5307.39,6.9,False,False,False,True,False,True,False,True,False,False,False
1326,23.0,6740.7,8.0,False,False,True,False,False,False,True,True,False,False,False
1327,67.0,11506.59,5.3,False,True,False,False,False,False,True,True,False,False,False
1328,18.0,2498.88,6.9,False,False,False,True,False,False,True,False,False,True,False
1329,68.0,10812.74,3.3,False,False,False,False,True,True,False,False,False,True,False
1330,40.0,4058.27,5.4,False,False,True,False,False,True,False,False,False,False,True
1331,39.0,7084.15,1.3,True,False,False,False,False,True,False,False,False,True,False
1332,51.0,7987.89,8.3,True,False,False,False,False,False,True,True,False,False,False
1333,56.0,3501.88,6.4,False,False,False,True,False,True,False,True,False,False,False
1334,57.0,12126.8,3.5,False,False,True,False,False,False,True,True,False,False,False
1335,53.0,8986.9,5.0,True,False,False,False,False,True,False,True,False,False,False
1336,23.0,1950.08,4.2,False,False,False,False,True,False,False,False,False,False,True
1337,60.0,7918.36,0.6,False,False,False,False,True,True,False,True,False,False,False
1338,60.0,4237.34,9.7,True,False,False,False,False,False,True,True,False,False,False
1339,60.0,8108.38,0.1,False,False,True,False,False,False,True,True,False,False,False
1340,17.0,8102.39,1.7,False,False,False,True,False,True,False,False,False,False,True
1341,68.0,12048.06,0.8,True,False,False,False,False,False,True,False,False,False,True
1342,27.0,6762.72,1.0,True,False,False,False,False,True,False,False,False,False,True
1343,66.0,11450.37,1.9,False,False,True,False,False,True,False,True,False,False,False
1344,63.0,11667.53,9.5,False,False,False,False,True,False,True,True,False,False,False
1345,57.0,9368.0,4.9,False,False,False,True,False,False,True,False,False,True,False
1346,44.0,9076.44,3.1,True,False,False,False,False,False,True,False,False,True,False
1347,43.0,6996.47,9.4,True,False,False,False,False,True,False,False,True,False,False
1348,33.0,10429.91,8.2,False,False,False,False,True,False,True,False,False,True,False
1349,49.0,5605.0,1.8,False,False,False,True,False,True,False,False,False,True,False
1350,39.0,1621.92,7.5,False,False,False,False,True,False,True,False,False,True,False
1351,60.0,11451.47,4.1,False,False,False,True,False,True,False,False,False,False,True
1352,69.0,5820.26,2.3,False,False,False,True,False,True,False,False,False,False,True
1353,38.0,5507.53,9.6,False,False,True,False,False,False,False,False,False,False,True
1354,26.0,11494.56,8.5,False,False,True,False,False,True,False,False,False,False,True
1355,56.0,12489.46,1.9,False,False,False,True,False,True,False,True,False,False,False
1356,19.0,3745.85,5.9,False,False,False,False,True,True,False,True,False,False,False
1357,50.0,7114.8,1.8,False,False,True,False,False,True,False,True,False,False,False
1358,53.0,10449.71,8.9,False,False,False,False,True,True,False,True,False,False,False
1359,46.0,3913.44,6.9,False,False,True,False,False,True,False,False,False,True,False
1360,55.0,10006.6,9.0,False,False,False,True,False,True,False,False,False,False,True
1361,39.0,11615.76,2.4,False,False,False,False,True,True,False,False,False,False,True
1362,45.0,9269.91,6.8,False,False,False,True,False,False,False,True,False,False,False
1363,44.0,2803.83,7.7,True,False,False,False,False,False,True,False,False,True,False
1364,52.0,1776.25,7.7,False,False,False,False,True,True,False,False,False,False,True
1365,18.0,3360.61,10.0,False,False,False,False,True,True,False,False,False,True,False
1366,54.0,3579.66,4.2,True,False,False,False,False,False,True,True,False,False,False
1367,48.0,7097.61,0.0,False,False,False,True,False,True,False,True,False,False,False
1368,18.0,10545.6,3.2,False,False,False,False,True,True,False,True,False,False,False
1369,51.0,7200.74,9.8,False,False,False,False,True,True,False,False,False,True,False
1370,34.0,7190.64,3.4,True,False,False,False,False,False,True,False,False,True,False
1371,63.0,7810.86,9.9,False,False,False,False,True,False,True,True,False,False,False
1372,34.0,10647.38,4.2,True,False,False,False,False,True,False,False,False,True,False
1373,38.0,2166.26,6.1,False,False,False,False,True,True,False,False,False,True,False
1374,29.0,9951.59,3.1,False,False,False,False,True,True,False,False,False,False,True
1375,33.0,7842.85,9.9,False,False,False,True,False,True,False,False,False,False,True
1376,29.0,12549.13,9.8,False,False,False,False,True,True,False,False,False,False,True
1377,27.0,7200.74,0.1,False,False,False,False,True,True,False,False,False,False,True
1378,14.0,48973.94,-0.8,False,False,True,False,False,True,False,True,False,False,False
1379,62.0,3563.79,1.8,True,False,False,False,False,True,False,False,False,False,True
1380,30.0,3067.12,9.6,False,False,True,False,False,True,False,False,False,True,False
1381,119.0,1189.98,-0.9,False,False,False,False,True,False,True,False,False,False,True
1382,40.0,1547.27,7.3,False,False,False,False,True,True,False,False,False,True,False
1383,70.0,9745.14,3.0,False,False,False,True,False,False,True,False,False,False,True
1384,65.0,8658.51,3.0,False,False,False,False,True,False,True,True,False,False,False
1385,22.0,8865.52,7.7,True,False,False,False,False,True,False,True,False,False,False
1386,54.0,6212.08,4.8,False,False,True,False,False,True,False,False,False,False,True
1387,43.0,9335.14,0.5,True,False,False,False,False,True,False,False,False,True,False
1388,44.0,4757.21,0.6,False,False,True,False,False,False,True,False,False,False,True
1389,44.0,7200.74,1.6,True,False,False,False,False,False,True,False,False,True,False
1390,53.0,1843.2,9.8,False,False,False,False,True,True,False,False,False,True,False
1391,35.0,5774.13,6.2,True,False,False,False,False,True,False,False,False,False,True
1392,32.0,11104.08,2.6,True,False,False,False,False,True,False,False,False,True,False
1393,25.0,1740.21,5.9,False,False,True,False,False,True,False,True,False,False,False
1394,40.0,1798.05,0.7,False,False,False,True,False,True,False,False,False,True,False
1395,36.0,7158.01,1.6,True,False,False,False,False,True,False,False,False,False,True
1396,35.0,7122.29,8.7,False,False,False,True,False,False,False,False,False,False,True
1397,64.0,5972.48,2.5,False,False,True,False,False,False,True,False,False,False,True
1398,32.0,5110.15,3.7,False,False,True,False,False,True,False,False,False,True,False
1399,64.0,1486.05,5.4,False,False,False,True,False,True,False,False,True,False,False
1400,52.0,8627.86,3.9,False,False,False,False,True,False,True,True,False,False,False
1401,48.0,8837.98,7.4,False,False,False,True,False,True,False,False,False,True,False
1402,42.0,8980.17,8.0,True,False,False,False,False,False,True,False,False,True,False
1403,54.0,9893.26,9.1,False,False,True,False,False,False,True,False,False,False,True
1404,16.0,2249.69,6.4,False,False,False,False,True,False,True,False,False,False,True
1405,39.0,3370.12,8.3,True,False,False,False,False,True,False,False,False,False,True
1406,62.0,7604.24,5.5,False,False,True,False,False,True,False,False,False,True,False
1407,59.0,12439.67,7.5,False,False,True,False,False,False,True,False,False,False,True
1408,43.0,10999.66,2.2,False,False,True,False,False,True,False,False,False,True,False
1409,54.0,8823.38,7.5,False,False,True,False,False,True,False,False,False,True,False
1410,41.0,1309.66,0.4,False,False,True,False,False,True,False,True,False,False,False
1411,70.0,6695.87,3.3,True,False,False,False,False,False,True,False,False,False,True
1412,51.0,6451.26,6.4,False,False,False,True,False,False,True,False,False,True,False
1413,47.0,11358.15,6.7,False,False,True,False,False,True,False,True,False,False,False
1414,23.0,7540.77,8.5,True,False,False,False,False,True,False,True,False,False,False
1415,64.0,9045.53,5.4,False,False,False,True,False,False,True,False,False,True,False
1416,16.0,10308.09,2.9,False,False,False,True,False,True,False,False,False,True,False
1417,46.0,10228.94,4.8,False,False,False,False,True,False,True,True,False,False,False
1418,48.0,11367.57,4.0,False,False,True,False,False,False,True,False,False,True,False
1419,68.0,4209.13,0.5,False,False,True,False,False,False,True,False,False,False,True
1420,52.0,7630.01,4.3,False,False,False,False,True,False,True,False,False,True,False
1421,21.0,5455.54,1.3,False,False,True,False,False,False,True,False,False,True,False
1422,62.0,10566.22,2.3,False,False,True,False,False,False,True,True,False,False,False
1423,26.0,1925.74,0.1,False,False,False,True,False,False,True,False,False,False,True
1424,41.0,11719.09,1.0,True,False,False,False,False,False,True,True,False,False,False
1425,65.0,8042.51,4.6,False,False,False,False,True,False,True,True,False,False,False
1426,27.0,10481.57,5.6,False,False,False,True,False,True,False,False,False,True,False
1427,45.0,1728.95,0.7,False,False,False,True,False,True,False,False,False,False,True
1428,26.0,12747.8,4.3,False,False,False,True,False,False,True,False,False,True,False
1429,28.0,5630.03,7.2,False,False,False,True,False,True,False,False,False,False,True
1430,50.0,3575.67,2.3,False,False,True,False,False,False,True,False,False,True,False
1431,36.0,3395.1,5.1,False,False,True,False,False,False,True,False,False,True,False
1432,25.0,5001.58,8.4,False,False,False,True,False,True,False,False,False,False,True
1433,65.0,2603.93,5.2,False,False,True,False,False,True,False,False,False,False,True
1434,60.0,4381.63,4.9,False,False,False,False,True,False,True,False,False,False,True
1435,33.0,10368.51,3.8,False,False,True,False,False,True,False,True,False,False,False
1436,36.0,9188.53,0.4,False,False,False,True,False,False,True,False,False,False,True
1437,20.0,11722.91,1.7,False,False,False,True,False,True,False,False,False,True,False
1438,46.0,8956.7,5.1,False,False,True,False,False,True,False,False,False,True,False
1439,23.0,11343.86,6.6,False,False,False,True,False,True,False,True,False,False,False
1440,53.0,6112.92,3.5,False,False,True,False,False,True,False,False,False,False,True
1441,52.0,7970.24,2.7,True,False,False,False,False,False,True,False,False,False,True
1442,50.0,9265.47,2.8,True,False,False,False,False,True,False,False,False,False,True
1443,65.0,3968.49,8.0,False,False,True,False,False,True,False,False,False,True,False
1444,35.0,12446.85,1.9,False,False,False,False,True,True,False,False,False,True,False
1445,45.0,11369.27,4.6,False,False,True,False,False,True,False,False,False,True,False
1446,40.0,12467.23,2.1,False,False,False,True,False,False,True,False,False,False,True
1447,68.0,5154.35,1.0,False,False,False,True,False,False,True,False,False,False,True
1448,28.0,8682.78,5.5,False,False,False,False,True,True,False,False,False,False,True
1449,27.0,12546.89,8.9,False,False,False,False,True,True,False,True,False,False,False
1450,66.0,2640.63,8.9,False,False,False,True,False,True,False,True,False,False,False
1451,48.0,1968.58,0.4,True,False,False,False,False,False,True,False,False,True,False
1452,24.0,11459.52,4.6,False,False,True,False,False,False,True,False,False,False,True
1453,26.0,2365.27,3.7,True,False,False,False,False,True,False,True,False,False,False
1454,50.0,9204.71,4.8,False,False,False,True,False,True,False,True,False,False,False
1455,60.0,1405.95,4.1,False,False,False,True,False,True,False,False,False,True,False
1456,64.0,5323.74,9.4,True,False,False,False,False,False,True,False,False,False,True
1457,29.0,4332.8,1.6,False,False,False,False,True,True,False,True,False,False,False
1458,46.0,7963.93,8.1,False,False,True,False,False,False,True,True,False,False,False
1459,26.0,5953.04,7.1,False,False,False,False,True,True,False,False,False,False,True
1460,21.0,12773.42,2.1,False,False,False,True,False,False,True,False,False,True,False
1461,66.0,11626.1,1.7,False,False,True,False,False,False,True,True,False,False,False
1462,53.0,3735.75,3.0,True,False,False,False,False,False,True,True,False,False,False
1463,38.0,11642.56,7.2,False,False,False,True,False,False,True,False,False,False,True
1464,29.0,11163.93,9.8,True,False,False,False,False,False,True,False,False,True,False
1465,51.0,3441.33,7.5,False,False,False,False,True,False,True,False,False,False,True
1466,56.0,10605.97,3.3,False,False,True,False,False,True,False,True,False,False,False
1467,16.0,2727.42,7.8,False,False,False,True,False,True,False,True,False,False,False
1468,23.0,9354.02,7.1,True,False,False,False,False,True,False,False,False,False,True
1469,52.0,7475.65,4.9,True,False,False,False,False,False,True,True,False,False,False
1470,28.0,12896.19,9.9,False,False,False,True,False,True,False,False,False,True,False
1471,34.0,12215.73,7.4,False,False,True,False,False,False,True,False,False,False,True
1472,68.0,10422.39,8.8,False,False,True,False,False,False,True,False,False,False,True
1473,65.0,12114.4,2.0,False,False,False,True,False,False,True,False,False,False,True
1474,64.0,5816.16,2.1,False,False,False,True,False,False,True,False,False,False,True
1475,37.0,6215.73,6.5,False,False,False,False,True,True,False,True,False,False,False
1476,118.0,44441.13,-4.4,False,False,False,True,False,True,False,True,False,False,False
1477,51.0,11816.42,2.2,False,False,True,False,False,True,False,False,False,True,False
1478,63.0,6382.79,7.7,True,False,False,False,False,False,True,False,False,True,False
1479,40.0,9159.9,9.0,False,False,False,True,False,True,False,True,False,False,False
1480,53.0,3580.61,3.9,True,False,False,False,False,False,True,True,False,False,False
1481,28.0,11617.42,9.9,True,False,False,False,False,True,False,False,False,False,True
1482,21.0,9700.41,1.4,False,False,False,True,False,True,False,False,False,False,True
1483,65.0,7597.15,9.6,True,False,False,False,False,True,False,False,False,True,False
1484,30.0,5115.37,8.8,False,False,True,False,False,False,True,False,False,True,False
